Month,Avg_Return,Volatility
2013-12-01,0.1126694268808356,0.5995246739900754
2014-01-01,-0.1694094357561198,0.7884539974508362
2014-02-01,0.22548411370936042,0.8017207453297572
2014-03-01,0.03496113286756829,0.6582042787958434
2014-04-01,0.032696608099918346,0.8247580521429234
2014-05-01,0.10042722458461997,0.5167329910952971
2014-06-01,0.09057087167913032,0.363850027582656
2014-07-01,-0.06689672256351167,0.6687845613709693
2014-08-01,0.17731451180898392,0.4899884418943781
2014-09-01,-0.07273179712257581,0.5957830420675115
2014-10-01,0.10612223973879384,1.1516978037529095
2014-11-01,0.12796008174726692,0.25727669981543655
2014-12-01,-0.014566450255713742,0.974038599470253
2015-01-01,-0.15209363796637454,1.0712409886090877
2015-02-01,0.28338337880425424,0.6059705609295731
2015-03-01,-0.07585402673732947,0.9017745220900035
2015-04-01,0.04177271049762713,0.5341721430502555
2015-05-01,0.05439690220279238,0.6809756266197167
2015-06-01,-0.09412184255992137,0.7012480978246243
2015-07-01,0.09149776557473942,0.7372288432498155
2015-08-01,-0.29375734452359414,1.683112221043334
2015-09-01,-0.11792230942968815,1.4185014206987194
2015-10-01,0.366009566599002,0.7940826742070987
2015-11-01,0.00531417267882861,0.7673264741472634
2015-12-01,-0.0739307528868103,1.16014323105486
2016-01-01,-0.2626817019464171,1.5220988057967926
2016-02-01,-0.01418138696906156,1.170051841151937
2016-03-01,0.2933463902619368,0.718742935849821
2016-04-01,0.01478442065528463,0.6392568507427822
2016-05-01,0.07478601573497175,0.7013663704725154
2016-06-01,0.01070835418878301,1.167857431765842
2016-07-01,0.1761396771958806,0.46770017827414445
2016-08-01,-0.00469789437712346,0.35618741366166645
2016-09-01,-0.0018772634625632701,0.9146327348679251
2016-10-01,-0.09254388174340311,0.41597301029405603
2016-11-01,0.16225056899953613,0.6674924149232571
2016-12-01,0.08713578662778573,0.5040226776203294
2017-01-01,0.08946827712896122,0.4101117312942873
2017-02-01,0.19281354435856451,0.29180971678310685
2017-03-01,-0.0004436995104516969,0.5113729840851645
2017-04-01,0.04865637582612593,0.46311237026041485
2017-05-01,0.053468551433474086,0.48639033467115705
2017-06-01,0.02284498235161737,0.46106204232799675
2017-07-01,0.09646699722937688,0.35558086314538107
2017-08-01,0.004019539561101629,0.585172719796304
2017-09-01,0.09623665876965502,0.3544640137873496
2017-10-01,0.10024724478053094,0.30553978698190176
2017-11-01,0.13272620676627178,0.39896197817847057
2017-12-01,0.049527007250140816,0.3548217536531705
2018-01-01,0.26211152554487305,0.5612433997296011
2018-02-01,-0.19476805452352616,1.7142516592580104
2018-03-01,-0.12203135291181955,1.2679652215252986
2018-04-01,0.018576775675767848,1.0867273010882017
2018-05-01,0.09926502348486549,0.6550294321030806
2018-06-01,0.024488745580648303,0.5574978427402317
2018-07-01,0.17006798389084676,0.5448354964800913
2018-08-01,0.13065050420072974,0.44313579403617737
2018-09-01,0.023157666683106936,0.35672513746921
2018-10-01,-0.3026966172842284,1.4088770141316793
2018-11-01,0.09103673261588796,1.1874199234018539
2018-12-01,-0.4888168984705366,1.8766262944493362
2019-01-01,0.36779799443986577,1.1677586389697103
2019-02-01,0.15558258454999757,0.5198355121643347
2019-03-01,0.08723667634489922,0.7386071742966905
2019-04-01,0.18450843904284084,0.3891959932098431
2019-05-01,-0.30508075550967195,0.8801702051967604
2019-06-01,0.33593204738204263,0.6645594790833784
2019-07-01,0.06063426143482562,0.5280031010254856
2019-08-01,-0.0730766646990157,1.4332015226276569
2019-09-01,0.08668484851796276,0.557435688524728
2019-10-01,0.09122815050224423,0.8232874148981679
2019-11-01,0.1681641936028355,0.3625953490630766
2019-12-01,0.13542635086522245,0.4815904181382289
2020-01-01,-0.005082630946289574,0.747986801948253
2020-02-01,-0.44958146236958424,1.5621571141170987
2020-03-01,-0.43906573145907934,5.88497139518699
2020-04-01,0.602218538234532,2.602493886200713
2020-05-01,0.23159120557551036,1.4442201029496435
2020-06-01,0.0995209265322297,1.8499354857949506
2020-07-01,0.2474463887783213,0.8375818708303285
2020-08-01,0.32423294735837266,0.5111876494051046
2020-09-01,-0.17877392688920804,1.5556874298652266
2020-10-01,-0.11914089732707117,1.3146016323269825
2020-11-01,0.51690779555843,1.0150559046292331
2020-12-01,0.16721166549450137,0.5418961680726715
2021-01-01,-0.05343965329014436,1.072941275006374
2021-02-01,0.13952299115642666,0.9019364116436872
2021-03-01,0.1860542629516901,1.0430673132089527
2021-04-01,0.24583113590641847,0.6827786692652164
2021-05-01,0.031106391789549336,0.8869071223366292
2021-06-01,0.10124588628552912,0.5277188982671566
2021-07-01,0.10978375670256763,0.741173785710822
2021-08-01,0.13127682844419594,0.5201600660488155
2021-09-01,-0.2287455049626601,0.8011125539602425
2021-10-01,0.32110106740584,0.6835927101793257
2021-11-01,-0.036666004701076046,0.8135852648819686
2021-12-01,0.19973160778790125,1.0758497691550557
2022-01-01,-0.26313110675373397,1.1791136225119223
2022-02-01,-0.15798534711858497,1.4198788373672302
2022-03-01,0.16311739824463156,1.459391686709612
2022-04-01,-0.4478804422073391,1.5432952410553216
2022-05-01,0.018850786170769133,1.969680610417342
2022-06-01,-0.4000850259476756,1.8530090746324124
2022-07-01,0.4438928250698265,1.2125788349759814
2022-08-01,-0.18122421754487208,1.2197965023876618
2022-09-01,-0.4550043565301146,1.4998228023883062
2022-10-01,0.3812439411907729,1.7605000248086573
2022-11-01,0.2641573628950027,1.760144412001415
2022-12-01,-0.28297385748807535,1.1254425077124561
